expression,reading,meaning,tags,guid
ごめんください,ごめんください,我可以進來嗎，這裡有人嗎,JLPT JLPT_2,guZ7b6UJ;s
小指,こゆび,小手指,JLPT JLPT_2,l.YopEDJ!I
堪える,こらえる,忍受，忍受，忍受,JLPT JLPT_2,hM1GeQIR^s
娯楽,ごらく,愉悅，娛樂，娛樂,JLPT JLPT_2,tFNg*5LjGq
御覧,ごらん,（hon。）看，檢查，嘗試,JLPT JLPT_2,pLv<:y@zpf
コレクション,コレクション,收藏;更正,JLPT JLPT_2,H}>p%NJ>aq
転がす,ころがす,滾動,JLPT JLPT_2,d5Iyiq5t}5
転がる,ころがる,滾動，翻滾,JLPT JLPT_2,u0s)#a{$F&
紺,こん,海軍藍色，深藍色,JLPT JLPT_2 Intermediate_Japanese_Ln.9 Intermediate_Japanese,P;kAa8K;qq
今～,こん～,這是當前的,JLPT JLPT_2,"lXSg,J@v4n"
コンクール,コンクール,競賽（FRE：CONCOURS）,JLPT JLPT_2,O:S`(}<v)K
コンクリート,コンクリート,具體的,JLPT JLPT_2,lEhN4;/BMM
混合,こんごう,混合，混合物,JLPT JLPT_2,IMB+$DZG1H
コンセント,コンセント,同意;電源插座,JLPT JLPT_2,d{^OuMbhJw
献立,こんだて,菜單,JLPT JLPT_2,Nuu_A~-?pe
こんばんは,こんばんは,晚安,JLPT JLPT_2,lL0e]&K7U?
サークル,サークル,圈子，體育俱樂部（例如，在一家公司）,JLPT JLPT_2,H[N:3J2F+>
再～,さい～,re〜,JLPT JLPT_2,eK[KX|A&U*
最～,さい～,最多,JLPT JLPT_2,ry(m3m#pOU
在学,ざいがく,（入學）在學校,JLPT JLPT_2,b)R1W8]IN[
再三,さいさん,一次又一次，反复,JLPT JLPT_2,yXL@E3-qW)
祭日,さいじつ,國定假日，節日,JLPT JLPT_2,Ol|U}K0|@/
催促,さいそく,需求，敦促（行動），敦促,JLPT JLPT_2,w[uz5KW1#O
採点,さいてん,標記，評分,JLPT JLPT_2,cf[<`dEms.
災難,さいなん,災難，不幸,JLPT JLPT_2,t+<u_pEc%l
裁縫,さいほう,縫紉,JLPT JLPT_2,l5uxjaa~([
材木,ざいもく,木材，木材,JLPT JLPT_2,C^wcz[@i~I
サイレン,サイレン,警笛,JLPT JLPT_2,GcBu%p~IY}
逆さ,さかさ,反向，顛倒,JLPT JLPT_2,Qv$@Ku&bq3
逆様,さかさま,反向，顛倒,JLPT JLPT_2,Kss4zt#UsY
捜す,さがす,尋找，尋找，尋找,JLPT JLPT_2,Id5DHZywm4
遡る,さかのぼる,回去，約會；上升,JLPT JLPT_2,Eh_na+J@mx
酒場,さかば,酒吧，酒吧房,JLPT JLPT_2,5|=y]wzJ!
一昨昨日,さきおととい,兩天前，三天前,JLPT JLPT_2,Gdz+)4!X77
先程,さきほど,不久前,JLPT JLPT_2,olU114Wmm^
索引,さくいん,索引，索引,JLPT JLPT_2,v|4{<K[((2
作者,さくしゃ,作者，藝術家,JLPT JLPT_2,rc*1{`F2s[
削除,さくじょ,消除，刪除,JLPT JLPT_2,w?HDbz0CK?
作成,さくせい,創造，準備,JLPT JLPT_2,etM+H9CoJX
作製,さくせい,製造，生產,JLPT JLPT_2,Dc+`_1Q;zM
探る,さぐる,搜索，尋找，調查,JLPT JLPT_2,ez.n0eIW>4
囁く,ささやく,小聲說，雜音,JLPT JLPT_2,k[yB!L/Yv(
刺さる,ささる,堅持，被卡住,JLPT JLPT_2,di2BW%43-n
匙,さじ,湯匙,JLPT JLPT_2,ggmZY%(nJ!
座敷,ざしき,塔塔米室,JLPT JLPT_2,gHE$Jut%a_
差し支え,さしつかえ,障礙，障礙,JLPT JLPT_2,qX^cb43pTg
差し引き,さしひき,扣除，平衡,JLPT_1 JLPT JLPT_2,"n;eVw.,_?J"
刺身,さしみ,切成薄片的生魚,JLPT JLPT_2,o-]lrw>z:B
刺す,さす,刺穿，刺，刺，推力,JLPT JLPT_2,A0r!%n.b)E
流石,さすが,確實，確實，正如人們所期望的,JLPT JLPT_2,gcnvOm#<j9
撮影,さつえい,拍照,JLPT JLPT_2,G!OhK*g%$p
雑音,ざつおん,噪音（刺耳，光柵）,JLPT JLPT_2,o!*<keFQ(
さっさと,さっさと,迅速地,JLPT JLPT_2,s%v?jJ#PZ?
早速,さっそく,立即，立即，立即,JLPT JLPT_2,rf6~4qt=M6
錆,さび,銹（顏色）,JLPT JLPT_2,d#S^BY##3K
錆びる,さびる,生鏽，生鏽,JLPT JLPT_2,C(}#^wxuf~
座布団,ざぶとん,墊子（日語）,JLPT JLPT_2,gUF`H{-)g*
妨げる,さまたげる,打擾，防止,JLPT JLPT_2,G7Hja9s=#I
さようなら,さようなら,再見,JLPT JLPT_2,C7QcXl{kSl
サラリーマン,サラリーマン,薪資人；公司員工,Genki_Ln.17 JLPT JLPT_2 Genki,u[I9*22.YA
騒がしい,さわがしい,嘈雜,JLPT JLPT_2,&bX;1oe0.
さわやか,さわやか,新鮮，令人耳目一新,JLPT JLPT_2,b-&ZHIB(b]
三角,さんかく,三角形，三角形,JLPT JLPT_2,g[NvO}S(1/
算数,さんすう,算術,JLPT JLPT_2,Lv{*x9Ct]q
酸性,さんせい,酸度酸性,JLPT JLPT_2,=WeA@3?3F
産地,さんち,生產區,JLPT JLPT_2,kpOhDuN0^l
サンプル,サンプル,樣本,JLPT JLPT_2,qFsr;i5_z<
山林,さんりん,山林,JLPT JLPT_2,LBW4R6~{r}
シーズン,シーズン,季節（體育）,JLPT JLPT_2,IARwo(E^_$
シーツ,シーツ,床單,JLPT JLPT_2,tb>Ty8@c:P
仕上がる,しあがる,要完成,JLPT JLPT_2,L*U(LWwN%j
明明後日,しあさって,明天兩天后,JLPT JLPT_2,p^=QyTJ7@c
寺院,じいん,寺廟,JLPT JLPT_2,w+~OO%V(dB
しいんと (する),しいんと (する),沉默（作為墳墓），（致命）安靜,JLPT JLPT_2,GmX&j]f:`Y
自衛,じえい,自衛,JLPT JLPT_2,Fd@~(E2C4&
塩辛,しおから,咸（味道）,JLPT JLPT_2,r[SoJ]i|V1
塩辛い,しおからい,咸（味道）,JLPT JLPT_2,KK5?3S-Og)
司会,しかい,主持人，主席,JLPT JLPT_2,"gh[FPAuk7,"
しかく しかくい,しかく しかくい,正方形,JLPT JLPT_2,cVBHdh5c]d
四角い,しかくい,正方形,JLPT JLPT_2,liXo^C-VTz
仕方がない,しかたがない,這是無法幫助的，這是不可避免的,JLPT JLPT_2,cRtc^s*^ci
時間割,じかんわり,時間表，時間表,JLPT JLPT_2,mSn8*?kmA+
四季,しき,四季,JLPT JLPT_2,j=w0weSQi)
敷地,しきち,地點,JLPT JLPT_2,t=sgg6orFn
敷く,しく,散佈，佈置,JLPT JLPT_2,hY&B~>la@q
茂る,しげる,生長厚,JLPT JLPT_2,y~9GLud1<c
持参,じさん,帶來，服用，攜帶,JLPT JLPT_2,uJOaLu{Ti(
磁石,じしゃく,磁鐵,JLPT JLPT_2,e]r5-RFRmm
四捨五入,ししゃごにゅう,四捨五入（分數）,JLPT JLPT_2,w6=>W+1pkD
始終,しじゅう,不斷，永遠，不斷,JLPT JLPT_2,HB8Y[u1tjN
自習,じしゅう,自學,JLPT JLPT_2 Intermediate_Japanese_Ln.13 Intermediate_Japanese,iZw[Yfn@{a
静まる,しずまる,安靜下來，冷靜下來,JLPT JLPT_2,A~fP.]oCg-
姿勢,しせい,態度;姿勢,JLPT JLPT_2,lp[GD#kfJS
自然科学,しぜんかがく,自然科學,JLPT JLPT_2,w27iZU{YJD
時速,じそく,時速）,JLPT JLPT_2,q>FyJWeavm
子孫,しそん,後代，後代,JLPT JLPT_2,egUI-y7^J$
死体,したい,屍體,JLPT JLPT_2,O;LU1cw%r-
下書き,したがき,粗製，草稿,JLPT JLPT_2,y{OC~2tpj{
自宅,じたく,自己的家（與自分の家（じぶんのいえ）相同）,Intermediate_Japanese_Ln.5 JLPT JLPT_2 Intermediate_Japanese,y~_1oOR=)i
下町,したまち,城鎮的舊部分,JLPT JLPT_2,tyOH?ReUJ?
自治,じち,自治，自治,JLPT JLPT_2,oaY@jv0[<m
室～,しつ～,房間,JLPT JLPT_2,D1_T8l(@L#
実感,じっかん,感覺，實現,JLPT JLPT_2,wrZR3pRs]d
湿気,しっき,水分，濕度，潮濕,JLPT JLPT_2,"E,5F1zc&nb"
しつこい,しつこい,堅持，固執,JLPT JLPT_2,cl$L-`(2=_
実習,じっしゅう,練習，培訓,JLPT JLPT_2,Q?<8X`Y6`0
実績,じっせき,成就，實際結果,JLPT JLPT_2,PTJ&0rneJs
湿度,しつど,濕度水平,JLPT JLPT_2,i$wXV&h<e~
執筆,しっぴつ,寫作,JLPT JLPT_2,d&KI~[gCB*
実物,じつぶつ,實際的事情,Intermediate_Japanese_Ln.6 JLPT_2 JLPT Intermediate_Japanese,fJhH*-i=?2
しっぽ,しっぽ,尾巴（動物）,JLPT JLPT_2,p%JPLRsrQ5
実用,じつよう,實際用途，實用程序,JLPT JLPT_2,P$.|MnAuqw
実力,じつりょく,（真實的）能力，真正的力量，優點，效率，能力,JLPT JLPT_2,N8N^f(x7A}
実例,じつれい,示例，實例,JLPT JLPT_2,ewdd$MkDp/
しつれいしました (かん),しつれいしました (かん),對不起，對不起。,JLPT JLPT_2,x&i%T@U%I?
失恋,しつれん,傷心，單相思,JLPT JLPT_2,HeXichFW(h
指定,してい,指定，規範，作業,JLPT JLPT_2,LeO/O}WHQF
私鉄,してつ,私人鐵路,JLPT JLPT_2,c~zLGStXx;
児童,じどう,孩子，少年,JLPT JLPT_2,"e,|tEbv]Zq"
縛る,しばる,領帶，約束,JLPT JLPT_2,u<vp]tuxC:
地盤,じばん,（）地面,JLPT JLPT_2,"w,S*6c4+}g"
しびれる,しびれる,變得麻木,JLPT JLPT_2,fFBvw=J;Al
紙幣,しへい,紙幣，筆記，賬單,JLPT JLPT_2,"OV<,Z6HPYF"
しぼむ,しぼむ,要枯萎，要萎縮,JLPT JLPT_2,rQV|ihDTH/
萎む,しぼむ,要枯萎（花，夢想），枯萎,JLPT JLPT_2,nNiS0>eZP6
絞る,しぼる,按下，擰緊，擠壓,JLPT JLPT_2,H^H!^blNEc
縞,しま,條紋,JLPT JLPT_2,O7bnFhR1.s
地味,じみ,簡單，簡單，柔和，清醒,JLPT JLPT_2,LT>0so`a$T
しみじみ,しみじみ,敏銳，深刻，衷心,JLPT JLPT_2,e8*+SqN?3E
氏名,しめい,姓名,JLPT JLPT_2,i423XMuGh3
締切,しめきり,最後期限,JLPT JLPT_2 Intermediate_Japanese Intermediate_Japanese_Ln.3,L=ve:1mZw7
締め切り,しめきり,截止日期，結束，截止，結束,JLPT JLPT_2,Md1`kIU$)u
締め切る,しめきる,要關閉，取消,JLPT JLPT_2,G!n|7FGUeD
しめた (かん),しめた (かん),我知道了，沒事，很好,JLPT JLPT_2,"zl!oUL,zds"
しめる,しめる,要弄濕，變濕，潮濕,JLPT JLPT_2,B-RIGx{n6t
地面,じめん,地面，地球表面,JLPT JLPT_2,sKB=F~Okr&
ジャーナリスト,ジャーナリスト,記者,JLPT JLPT_2,"J*kn.#JF,]"
社会科学,しゃかいかがく,社會科學,JLPT JLPT_2,k09..p/K:$
しゃがむ,しゃがむ,下蹲,JLPT JLPT_2,oIYnDS)YJi
蛇口,じゃぐち,水龍頭，點擊,JLPT JLPT_2,zRkqq!QHkN
弱点,じゃくてん,弱點，弱點,JLPT JLPT_2,H/[LFJ:IvA
車庫,しゃこ,車庫，汽車棚,JLPT JLPT_2,lE^9nzt^2-
車掌,しゃしょう,（火車）導體,JLPT JLPT_2,b.n4^BFEbO
写生,しゃせい,素描，自然繪製,JLPT JLPT_2,C+dKrz0lC&
社説,しゃせつ,社論,JLPT JLPT_2,OPZsh9XL6-
しゃっくり,しゃっくり,打ch，打ic,JLPT JLPT_2,yp$Z>Vh|zo
シャッター,シャッター,快門,JLPT JLPT_2,KMNzQgzh26
しゃぶる,しゃぶる,吮吸，咀嚼,JLPT JLPT_2,yZO~f#ZDsc
車輪,しゃりん,（汽車）車輪,JLPT JLPT_2,w^RM.{Q-65
洒落,しゃれ,笑話，雙關語，智慧,JLPT JLPT_2,FiN|9?=c;o
じゃんけん,じゃんけん,搖滾紙遊戲,JLPT JLPT_2,"r[@>bl*,N."
重～,じゅう～,重〜,JLPT JLPT_2,"j{}Q,b8AUe"
集会,しゅうかい,會議，集會,JLPT JLPT_2,FB%)C]f(i:
住居,じゅうきょ,住宅，房屋，住所，地址,JLPT JLPT_2,dv!To}OFLp
集金,しゅうきん,收款,JLPT JLPT_2,vqI&vRYrZz
集合,しゅうごう,聚會，組裝,JLPT JLPT_2,QQkx-.?$px
習字,しゅうじ,書法,JLPT JLPT_2,DHN{BIzy9J
修繕,しゅうぜん,維修，修補,JLPT JLPT_2,8Hn$K(/y&
重体,じゅうたい,嚴重的狀況，危急狀況,JLPT JLPT_2,eGoKd/:^C0
じゅうたん (カーペット),じゅうたん (カーペット),地毯,JLPT JLPT_2,wuSQ.Es4!<
終点,しゅうてん,Terminus，最後一站（例如火車）,JLPT JLPT_2,yoA+}ku9{T
重点,じゅうてん,重要的一點，強調，重點,JLPT JLPT_2,m03VNo)9t$
就任,しゅうにん,就職典禮，任職,JLPT JLPT_2,HtcOE.Q|y4
周辺,しゅうへん,周長，外圍,JLPT JLPT_2,hN?qSe;l/I
重役,じゅうやく,高級高級主管,JLPT JLPT_2,nHZ3{$.oV6
終了,しゅうりょう,結束，關閉，終止,JLPT_1 JLPT JLPT_2,bv?qBa-JLm
重量,じゅうりょう,重量級,JLPT JLPT_2,L@e.0E4LTG
重力,じゅうりょく,重力,JLPT JLPT_2,p;B+5;@b>T
熟語,じゅくご,成語，漢字大院,JLPT JLPT_2,JfoRe)yOPp
祝日,しゅくじつ,國慶,JLPT JLPT_2,k6tGq~h4+p
縮小,しゅくしょう,減少，削減,JLPT JLPT_2,A;W|R`P$FY
受験,じゅけん,考試,JLPT JLPT_2,h]:z)|nWsb
主語,しゅご,（克）主題,JLPT JLPT_2,E2f>S=Qsi$
主人,しゅじん,（自己的）丈夫,JLPT JLPT_2 Intermediate_Japanese_Ln.9 Intermediate_Japanese,y0Vh0}pH&D
出勤,しゅっきん,上班，上班,JLPT JLPT_2,j_B5AK}^J!
述語,じゅつご,謂詞,JLPT JLPT_2,"rBV;MM,_Ui"
出張,しゅっちょう,正式旅行，商務旅行,JLPT Intermediate_Japanese Genki_Ln.19 JLPT_2 Intermediate_Japanese_Ln.10 Genki,QbLl4<fBGE
寿命,じゅみょう,壽命,JLPT JLPT_2,ip@RR(6Q)w
主役,しゅやく,領先部分,JLPT JLPT_2,AAvA2F|qmF
受話器,じゅわき,（電話）接收器,JLPT JLPT_2,jRLR$b=wEf
循環,じゅんかん,循環，旋轉，循環,JLPT JLPT_2,z/Jjqic)yW
巡査,じゅんさ,警察,JLPT JLPT_2,mWfGm:/O]=
順々,じゅんじゅん,依次,JLPT JLPT_2,lO7^4=~T>J
順序,じゅんじょ,順序，序列，過程,JLPT JLPT_2,q=^2QGGaA
純情,じゅんじょう,純心,JLPT JLPT_2,C6E@oxfT>)
純粋,じゅんすい,純淨，真實，沒有混合,JLPT JLPT_2,x2gLnGo0Hy
初～,しょ～,首先〜,JLPT JLPT_2,Ni+{r7rs24
諸～,しょ～,各種〜,JLPT JLPT_2,Q5kl8(<^]h
女～,じょ～,女人做的事情,JLPT JLPT_2,LhI(13lT>E
省～,しょう～,節省〜,JLPT JLPT_2,im>V5<%2Jx
消化,しょうか,消化,JLPT JLPT_2,C#pz<pJ<eo
小学生,しょうがくせい,小學學生,JLPT JLPT_2,GKx{~(QY^<
しょうがない,しょうがない,這不值得〜,JLPT JLPT_2,H;w)!q6QIW
将棋,しょうぎ,日本國際象棋,JLPT JLPT_2,o>-[BTOgMu
蒸気,じょうき,蒸汽，蒸氣,JLPT JLPT_2,yr+:#u3w]#
定規,じょうぎ,（測量）標尺,JLPT JLPT_2,y8|>I<):Fb
上級,じょうきゅう,高級水平，高級，高級,JLPT JLPT_2,E]<)eitS5v
商業,しょうぎょう,商業，貿易，業務,JLPT JLPT_2 Intermediate_Japanese_Ln.10 Intermediate_Japanese,tBxA`{EGUT
消極的,しょうきょくてき,被動的,JLPT JLPT_2,D7|$-Q)w)~
賞金,しょうきん,獎金，貨幣獎,JLPT JLPT_2,h7834at`:k
上下,じょうげ,高低，上下,JLPT JLPT_2,o_^4=W.VM#
障子,しょうじ,紙滑門,JLPT JLPT_2,M[TE$UVbid
商社,しょうしゃ,貿易公司,JLPT JLPT_2,J/lSCUTs~[
乗車,じょうしゃ,坐火車，招募,JLPT JLPT_2,Nw+J{<dSau
上旬,じょうじゅん,一個月的前10天,JLPT JLPT_2,h))LgN=I.e
小数,しょうすう,分數（一部分），十進制,JLPT JLPT_2,z:q}dc<I:s
生ずる,しょうずる,出現，生成,JLPT JLPT_2,"vg9e=r3Tl,"
商店,しょうてん,商店，商業公司,JLPT JLPT_2,glT|Kxp]>$
焦点,しょうてん,重點，點,JLPT JLPT_2,wHjNiqCz}x
消毒,しょうどく,消毒,JLPT JLPT_2,xo2iz}Ug@`
勝敗,しょうはい,勝利或失敗，（戰鬥）問題,JLPT JLPT_2,BU<_6fBUh}
蒸発,じょうはつ,蒸發;無法解釋的失踪,JLPT JLPT_2,lr6Aj]|}(-
賞品,しょうひん,獎品，獎杯,JLPT JLPT_2,M}I~*8Gv<&
上品,じょうひん,精緻，優雅，良好,JLPT JLPT_2,M|bWva`I=w
勝負,しょうぶ,勝利或失敗，遊戲,JLPT JLPT_2,gj|IO4h=q;
小便,しょうべん,（col）尿液，小便,JLPT JLPT_2,"bK|,0ua1Dl"
消防署,しょうぼうしょ,消防局,JLPT JLPT_2,FRL.hg2R`~
正味,しょうみ,淨重）,JLPT JLPT_2,E)H$Zvk^B:
正面,しょうめん,正面,JLPT JLPT_2,gfh>dfSUZU
消耗,しょうもう,疲憊，消費,JLPT JLPT_2,k}G5Ve])50
省略,しょうりゃく,遺漏，縮寫，刪節,JLPT JLPT_2,jp1y&-#kyn
初級,しょきゅう,基本級別,JLPT JLPT_2,s5Nz5KFo?B
助教授,じょきょうじゅ,助理教授,JLPT JLPT_2,C@A-m!z]Kq
食塩,しょくえん,食鹽,JLPT JLPT_2,Hp0g>KLWj/
職人,しょくにん,工匠，工匠,JLPT JLPT_2,"tJH,8Q27Qt"
職場,しょくば,工作場所,JLPT JLPT_2,P&{;#KVmG&
初旬,しょじゅん,一個月的前10天,JLPT JLPT_2,jZertmVDFe
書籍,しょせき,書，出版,JLPT JLPT_2,Bf)uYlO=AT
食器,しょっき,餐具,JLPT JLPT_2,iPV[H=Yj`[
ショップ,ショップ,商店,JLPT JLPT_2,A=dH=_y-%Q
書店,しょてん,書店,JLPT JLPT_2,s4qIEN6Bk}
書道,しょどう,書法,JLPT JLPT_2,f:%5][vkAc
初歩,しょほ,元素，基礎,JLPT JLPT_2,wZ7G?ntb5}
白髪,しらが,白髮或白髮，時尚頭髮漂白,JLPT JLPT_2,uxCiljm@9n
シリーズ,シリーズ,系列,JLPT JLPT_2,DA5W7`%j#(
知り合い,しりあい,熟人,JLPT JLPT_2,eY^k(4N>1-
私立,しりつ,私人（建立）,JLPT_2 JLPT Intermediate_Japanese_Ln.7 Intermediate_Japanese,brR|}=<!Bd
資料,しりょう,材料，數據,JLPT JLPT_2,C&tPzTV2wQ
汁,しる,果汁，湯,JLPT JLPT_2,y647aHlaUn
素人,しろうと,外行，業餘，新手,JLPT JLPT_2 Intermediate_Japanese_Ln.12 Intermediate_Japanese,dWPWBG[+:j
しわ (かおの～),しわ (かおの～),皺紋，摺痕,JLPT JLPT_2,Jk5.8cDx8n
芯,しん,核心，心，燈芯,JLPT JLPT_2,B=cR}zPm:}
新幹線,しんかんせん,Shinkansen，“子彈列車”,JLPT Intermediate_Japanese JLPT_2 Genki_Ln.9 Intermediate_Japanese_Ln.10 Genki,pM-.4/Ue$w
真空,しんくう,真空,JLPT JLPT_2,tIYBRvP|M5
人事,じんじ,人力資源，人事管理,JLPT JLPT_2,J+x/%Fy483
心身,しんしん,身心,JLPT JLPT_2,H#/ONp0lez
信ずる,しんずる,相信,JLPT JLPT_2,BQ&<yiF@u2
申請,しんせい,申請，請求，請願,JLPT JLPT_2,M*(J<<s/@8
人造,じんぞう,人造，合成，人造,JLPT JLPT_2,v2{nYsGU&z
寝台,しんだい,床,JLPT JLPT_2,qO9j3@Hghp
診断,しんだん,診斷,JLPT JLPT_2,g+wZt;=B>k
侵入,しんにゅう,入侵，突襲，侵入,JLPT JLPT_2,H1b.p!HN7#
人文科学,じんぶんかがく,社會科學，人文科學,JLPT JLPT_2,g+ud_9CPby
人命,じんめい,（人類）生活,JLPT JLPT_2,Q6U(4ZXO=G
深夜,しんや,深夜,JLPT JLPT_2,"u,9r~:<(rE"
森林,しんりん,森林，樹林,JLPT JLPT_2,BVfTI:K.BL
親類,しんるい,相對（S）（與親戚（しんせき）相同）,JLPT Intermediate_Japanese JLPT_2 Intermediate_Japanese_Ln.8 Intermediate_Japanese_Ln.9,lfd[d~BlbI
針路,しんろ,當然，方向,JLPT JLPT_2,xt6+*3Xb17
神話,しんわ,神話，傳奇,JLPT JLPT_2,gbqw2%E-oa
酢,す,醋,JLPT JLPT_2,S|>MWw8{x
水産,すいさん,海洋產品，漁業,JLPT JLPT_2,c#54iPiGrb
炊事,すいじ,烹飪,JLPT JLPT_2,"xKch,yK?.P"
水蒸気,すいじょうき,水蒸氣，蒸汽,JLPT JLPT_2,k8jAO*|}~5
水素,すいそ,氫,JLPT JLPT_2,i73L7}gO>6
垂直,すいちょく,垂直，垂直,JLPT JLPT_2,G8}j61|h6T
推定,すいてい,推定，假設，估計,JLPT JLPT_2,jp6vOFS{a6
水滴,すいてき,滴水,JLPT JLPT_2,y}Hrc9&%7j
水筒,すいとう,食堂，燒瓶，水瓶,JLPT JLPT_2,mJ90J(~1k%
随筆,ずいひつ,散文，雜物著作,JLPT JLPT_2,h4p6ekF;42
水分,すいぶん,水分,JLPT JLPT_2,qq@<XjC)__
水平,すいへい,水平，水平,JLPT JLPT_2,Kn`n)IG{Ta
水平線,すいへいせん,地平線,JLPT JLPT_2,Ej.liCGYdk
水面,すいめん,水的表面,JLPT JLPT_2,iZ{|=]VK5.
水曜,すいよう,週三,JLPT JLPT_2,qI=LNhp+4=
図々しい,ずうずうしい,無禮，無恥,JLPT JLPT_2,"w{41{qX1P,"
ずうっと,ずうっと,一直以來,JLPT JLPT_2,xL3QlTnk>6
末っ子,すえっこ,最小的孩子,JLPT JLPT_2,q2H?txJ(gz
スカーフ,スカーフ,圍巾,JLPT JLPT_2,QEu2m9Dj{V
図鑑,ずかん,圖畫書,JLPT JLPT_2,"i,){||O+QG"
隙,すき,毫無保證的時刻，機會,JLPT JLPT_2,FIQY`SsGB6
杉,すぎ,日本雪松,JLPT JLPT_2,j[):R@cYZf
好き嫌い,すききらい,喜歡和不喜歡，味道,JLPT JLPT_2,E7nO8cj@J.
好き好き,すきずき,品味問題,JLPT JLPT_2,LjV{PzjM5W
透き通る,すきとおる,要（來）透明,JLPT JLPT_2,mdCfr_&Mjk
隙間,すきま,裂縫，差距，開口,JLPT JLPT_2,"hLO,M-m.c?"
スクール,スクール,學校,JLPT JLPT_2,cGFe.>Ak]k
少なくとも,すくなくとも,至少,JLPT JLPT_2,I6Xp`pMQBV
図形,ずけい,數字,JLPT JLPT_2,q~#`u[+ICl
鈴,すず,鐘,JLPT JLPT_2,sPf>sM2#u
涼む,すずむ,冷靜下來，冷卻,JLPT JLPT_2,z:IPAXSnoW
スタート,スタート,開始,JLPT JLPT_2,lWJWm$Sh_7
スチュワーデス,スチュワーデス,空中小姐,JLPT JLPT_2,z4fbmz3-}|
すっきり,すっきり,巧妙，清晰，整潔,JLPT JLPT_2,u=7m1&|4_G
ステージ,ステージ,階段;表現,JLPT JLPT_2,dC1~iTR.Y
ストッキング,ストッキング,長襪,JLPT JLPT_2,B5:XuLvrca
ストップ,ストップ,停止,JLPT JLPT_2,nVeh3~p35:
素直,すなお,服從，溫柔，溫順,JLPT JLPT_2,t*v$gPIE?7
頭脳,ずのう,頭，大腦，智力,JLPT JLPT_2,u_@7V}[&9>
スピーカー,スピーカー,揚聲器,JLPT JLPT_2,ts:JB-[YU5
図表,ずひょう,圖，圖，圖,JLPT JLPT_2,i|<`t3f+@>
スマート,スマート,聰明，時尚，苗條,JLPT JLPT_2,"L^]Yw(t($,"
住まい,すまい,住宅，房子,JLPT JLPT_2,D9Irez.shi
すまない,すまない,抱歉（短語）,JLPT JLPT_2,jcLXE?s?-j
相撲,すもう,相撲摔跤,JLPT_2 JLPT Intermediate_Japanese_Ln.7 Intermediate_Japanese,td=~dzQi/B
スライド,スライド,滑動,JLPT JLPT_2,Cslvy][TeB
ずらす,ずらす,推遲，延遲,JLPT JLPT_2,gJl7<m:4pb
ずらり,ずらり,一行，連續,JLPT JLPT_2,AgA!P|w]$E
スリッパ,スリッパ,拖鞋,JLPT JLPT_2,JKtWp2C{b`
する,する,列印,JLPT JLPT_2,b`9v+PM9Iw
狡い,ずるい,狡猾，狡猾,JLPT JLPT_2,Sm-F;a3H
寸法,すんぽう,測量，大小，尺寸,JLPT JLPT_2,A^SC?nUAcd
姓,せい,姓氏，姓氏,JLPT JLPT_2,"sO,Mg|Q.hG"
税関,ぜいかん,海關,JLPT JLPT_2,Hdo?H|g?N-
製作,せいさく,製造，生產,JLPT JLPT_2,"Hd33,!(oye"
制作,せいさく,作品（例如，電影，書籍）,JLPT JLPT_2,pSg&--.6FI
性質,せいしつ,自然，財產，處置,JLPT JLPT_2,E(70}4c-m*
清書,せいしょ,乾淨的副本,JLPT JLPT_2,GSG&]QQ!7S
青少年,せいしょうねん,年輕人，年輕人,JLPT JLPT_2,oKbcQZhJf7
整数,せいすう,整數,JLPT JLPT_2,BFz!&|OKKj
清掃,せいそう,打掃,JLPT JLPT_2,eetChqGb=_
生存,せいぞん,存在，存在，生存,JLPT JLPT_2,tV]CHeber1
生長,せいちょう,生長（植物）,JLPT JLPT_2,s0(03oa~>J
政党,せいとう,政黨成員,JLPT JLPT_2,P>9hhdscC!
生年月日,せいねんがっぴ,出生日期,JLPT JLPT_2,l/2yLDI$!q
性能,せいのう,能力，能力,JLPT JLPT_2,zR:(P@rWk;
整備,せいび,維護，大修,JLPT JLPT_2,dN1Ziz6*}J
成分,せいぶん,成分，組成，成分,JLPT JLPT_2,w)S(-qI7pB
性別,せいべつ,性別，性別,JLPT JLPT_2,gR@>7DZ?XN
正方形,せいほうけい,正方形,JLPT JLPT_2,y)<J<%Cv$W
正門,せいもん,正門，正門,JLPT JLPT_2,u>U|#l*q{k
成立,せいりつ,編隊，建立，完成,JLPT JLPT_2,z!=6/+)ChY
西暦,せいれき,基督教時代，（基督）死亡（公元）,JLPT JLPT_2,x`#%RAey^1
背負う,せおう,負擔；繼續（一個）背部或肩膀,Intermediate_Japanese_Ln.14 JLPT_2 JLPT Intermediate_Japanese,o17[rZC/J[
赤道,せきどう,赤道,JLPT JLPT_2,r2/#Bsz}<
折角,せっかく,有麻煩，痛苦，期待已久,JLPT JLPT_2,"dK?:fG/l-,"
接近,せっきん,靠近，靠近，接近,JLPT JLPT_2,K^7JJPIGCs
接する,せっする,參加（某人）；與之交往,JLPT_2 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,P=&0U%h+V.
せっせと,せっせと,忙著，離開,JLPT JLPT_2,r%5r#-`-m]
接続,せつぞく,連接，工會，加入，鏈接；換火車,JLPT JLPT_2,z>djSMK(A7
瀬戸物,せともの,陶器，陶器，中國,JLPT JLPT_2,PMP|wB-k4/
